"//1.사업메타","","","","","","","","",""
"//사업명_정선해양관측","","","","","","","","",""
"//사업요약_관할해역의 미리 정해진 정점과 관측선을 따라 정기적으로 수온, 염분, 용존산소, 영양염 및 해양기상자료 등의 관측수행 및 자료제공","","","","","","","","",""
"//수행기관명_국립수산과학원","","","","","","","","",""
"//사업책임자명_null","","","","","","","","",""
"//표준시_KST","","","","","","","","",""
"//사업시작일_1961-01-29","","","","","","","","",""
"//사업종료일_2017-12-28","","","","","","","","",""
"//공간적범위_[(39.7383 122.2167, 31.5 135.0917)]","","","","","","","","",""
"//키워드_기압, ","","","","","","","","",""
"//플랫폼_","","","","","","","","",""
"//관측장비_unknown","","","","","","","","",""
"////","","","","","","","","",""
"//2. 인용문구","","","","","","","","",""
"//관할해역 해양정보 공동활용시스템(JOISS)은 자료의 검색/분석 및 다운로드 서비스를 제공하고 있습니다.","","","","","","","","",""
"//본 포털은 해양수산부의 “해양과학조사 및 예보기술개발” 프로그램의 “관할해역 해양정보 공동활용체계 구축” 연구과제를 통해 구축 및 관리되고 있습니다.","","","","","","","","",""
"//JOISS에서 제공되고 있는 자료 및 서비스는 자유로운 사용 및 재배포가 가능합니다(자료가 부적절히 사용된 경우 서비스가 제한될 수 있음).","","","","","","","","",""
"//JOISS에서 제공된 자료 및 서비스(분석 및 그래프)를 사용한 경우 자료의 출처를 반드시 명시해야합니다.","","","","","","","","",""
"//가능하다면 인용된 문서 정보를 이메일(jiyoon4550@kesti.co.kr)로 보내주시길 바라며 이러한 협조는 JOISS 관리 및 발전에 큰 도움이 됩니다.","","","","","","","","",""
"////","","","","","","","","",""
"//● References","","","","","","","","",""
"//[연구사업 수행기관명], [책임자명], [최근자료수집일자], [자료명칭(연구사업명, 과제번호)]","","","","","","","","",""
"//국립수산과학원, null, 2017-12-28, 정선해양관측","","","","","","","","",""
"////","","","","","","","","",""
"//3. 데이터","","","","","","","","",""
" //플래그정보 : 0:미수행(no quality control), 1:양호(good value), 2:양호예상(probably good value), 3:의심(probably bad value), 4:불량(bad value), 9:결측(missing value)","","","","","","","","",""
"project_name","station","yyyy-mm-dd hh:mm:ss","Longitude [degrees_east]","Latitude [degrees_north]","bot.depth[m]","수심(m)","수심(text)","기압[hPa]","airpre_qc"
"정선해양관측","102-00","2016-02-27 13:09:00","129.5883","36.0767","0","0","","1029","2"
"정선해양관측","102-00","2016-02-27 13:09:00","129.5883","36.0767","0","10","","1029","2"
"정선해양관측","102-00","2016-02-27 13:09:00","129.5883","36.0767","0","20","","1029","2"
"정선해양관측","102-00","2016-02-27 13:09:00","129.5883","36.0767","0","30","","1029","2"
"정선해양관측","102-00","2016-04-15 10:08:00","129.5883","36.0767","0","0","","1030","2"
"정선해양관측","102-00","2016-04-15 10:08:00","129.5883","36.0767","0","10","","1030","2"
"정선해양관측","102-00","2016-04-15 10:08:00","129.5883","36.0767","0","20","","1030","2"
"정선해양관측","102-00","2016-04-15 10:08:00","129.5883","36.0767","0","30","","1030","2"
"정선해양관측","102-00","2016-06-24 11:26:00","129.5883","36.0767","0","0","","1004","2"
"정선해양관측","102-00","2016-06-24 11:26:00","129.5883","36.0767","0","10","","1004","2"
"정선해양관측","102-00","2016-06-24 11:26:00","129.5883","36.0767","0","20","","1004","2"
"정선해양관측","102-00","2016-06-24 11:26:00","129.5883","36.0767","0","30","","1004","2"
"정선해양관측","102-00","2016-08-13 12:23:00","129.5883","36.0767","0","0","","1011","2"
"정선해양관측","102-00","2016-08-13 12:23:00","129.5883","36.0767","0","10","","1011","2"
"정선해양관측","102-00","2016-08-13 12:23:00","129.5883","36.0767","0","20","","1011","2"
"정선해양관측","102-00","2016-08-13 12:23:00","129.5883","36.0767","0","30","","1011","2"
"정선해양관측","102-00","2016-10-17 11:54:00","129.5883","36.0767","0","0","","1022","2"
"정선해양관측","102-00","2016-10-17 11:54:00","129.5883","36.0767","0","10","","1022","2"
"정선해양관측","102-00","2016-10-17 11:54:00","129.5883","36.0767","0","20","","1022","2"
"정선해양관측","102-00","2016-10-17 11:54:00","129.5883","36.0767","0","30","","1022","2"
"정선해양관측","102-00","2016-12-18 14:47:00","129.5883","36.0767","0","0","","1033","2"
"정선해양관측","102-00","2016-12-18 14:47:00","129.5883","36.0767","0","10","","1033","2"
"정선해양관측","102-00","2016-12-18 14:47:00","129.5883","36.0767","0","20","","1033","2"
"정선해양관측","102-00","2016-12-18 14:47:00","129.5883","36.0767","0","30","","1033","2"
"정선해양관측","102-04","2016-02-27 12:54:00","129.615","36.0767","0","0","","1029","2"
"정선해양관측","102-04","2016-02-27 12:54:00","129.615","36.0767","0","10","","1029","2"
"정선해양관측","102-04","2016-02-27 12:54:00","129.615","36.0767","0","20","","1029","2"
"정선해양관측","102-04","2016-02-27 12:54:00","129.615","36.0767","0","30","","1029","2"
"정선해양관측","102-04","2016-02-27 12:54:00","129.615","36.0767","0","50","","1029","2"
"정선해양관측","102-04","2016-04-15 09:52:00","129.615","36.0767","0","0","","1029","2"
"정선해양관측","102-04","2016-04-15 09:52:00","129.615","36.0767","0","10","","1029","2"
"정선해양관측","102-04","2016-04-15 09:52:00","129.615","36.0767","0","20","","1029","2"
"정선해양관측","102-04","2016-04-15 09:52:00","129.615","36.0767","0","30","","1029","2"
"정선해양관측","102-04","2016-04-15 09:52:00","129.615","36.0767","0","50","","1029","2"
"정선해양관측","102-04","2016-06-24 11:03:00","129.615","36.0767","0","0","","1004","2"
"정선해양관측","102-04","2016-06-24 11:03:00","129.615","36.0767","0","10","","1004","2"
"정선해양관측","102-04","2016-06-24 11:03:00","129.615","36.0767","0","20","","1004","2"
"정선해양관측","102-04","2016-06-24 11:03:00","129.615","36.0767","0","30","","1004","2"
"정선해양관측","102-04","2016-06-24 11:03:00","129.615","36.0767","0","50","","1004","2"
"정선해양관측","102-04","2016-08-13 11:58:00","129.615","36.0767","0","0","","1011","2"
"정선해양관측","102-04","2016-08-13 11:58:00","129.615","36.0767","0","10","","1011","2"
"정선해양관측","102-04","2016-08-13 11:58:00","129.615","36.0767","0","20","","1011","2"
"정선해양관측","102-04","2016-08-13 11:58:00","129.615","36.0767","0","30","","1011","2"
"정선해양관측","102-04","2016-08-13 11:58:00","129.615","36.0767","0","50","","1011","2"
"정선해양관측","102-04","2016-10-17 11:30:00","129.615","36.0767","0","0","","1022","2"
"정선해양관측","102-04","2016-10-17 11:30:00","129.615","36.0767","0","10","","1022","2"
"정선해양관측","102-04","2016-10-17 11:30:00","129.615","36.0767","0","20","","1022","2"
"정선해양관측","102-04","2016-10-17 11:30:00","129.615","36.0767","0","30","","1022","2"
"정선해양관측","102-04","2016-10-17 11:30:00","129.615","36.0767","0","50","","1022","2"
"정선해양관측","102-04","2016-12-18 14:31:00","129.615","36.0767","0","0","","1033","2"
"정선해양관측","102-04","2016-12-18 14:31:00","129.615","36.0767","0","10","","1033","2"
"정선해양관측","102-04","2016-12-18 14:31:00","129.615","36.0767","0","20","","1033","2"
"정선해양관측","102-04","2016-12-18 14:31:00","129.615","36.0767","0","30","","1033","2"
"정선해양관측","102-04","2016-12-18 14:31:00","129.615","36.0767","0","50","","1033","2"
"정선해양관측","102-05","2016-02-27 12:19:00","129.6883","36.0767","0","0","","1029","2"
"정선해양관측","102-05","2016-02-27 12:19:00","129.6883","36.0767","0","10","","1029","2"
"정선해양관측","102-05","2016-02-27 12:19:00","129.6883","36.0767","0","20","","1029","2"
"정선해양관측","102-05","2016-02-27 12:19:00","129.6883","36.0767","0","30","","1029","2"
"정선해양관측","102-05","2016-02-27 12:19:00","129.6883","36.0767","0","50","","1029","2"
"정선해양관측","102-05","2016-02-27 12:19:00","129.6883","36.0767","0","75","","1029","2"
"정선해양관측","102-05","2016-02-27 12:19:00","129.6883","36.0767","0","100","","1029","2"
"정선해양관측","102-05","2016-02-27 12:19:00","129.6883","36.0767","0","125","","1029","2"
"정선해양관측","102-05","2016-04-15 09:03:00","129.6883","36.0767","0","0","","1030","2"
"정선해양관측","102-05","2016-04-15 09:03:00","129.6883","36.0767","0","10","","1030","2"
"정선해양관측","102-05","2016-04-15 09:03:00","129.6883","36.0767","0","20","","1030","2"
"정선해양관측","102-05","2016-04-15 09:03:00","129.6883","36.0767","0","30","","1030","2"
"정선해양관측","102-05","2016-04-15 09:03:00","129.6883","36.0767","0","50","","1030","2"
"정선해양관측","102-05","2016-04-15 09:03:00","129.6883","36.0767","0","75","","1030","2"
"정선해양관측","102-05","2016-04-15 09:03:00","129.6883","36.0767","0","100","","1030","2"
"정선해양관측","102-05","2016-04-15 09:03:00","129.6883","36.0767","0","125","","1030","2"
"정선해양관측","102-05","2016-04-15 09:03:00","129.6883","36.0767","0","150","","1030","2"
"정선해양관측","102-05","2016-06-24 10:29:00","129.6883","36.0767","0","0","","1005","2"
"정선해양관측","102-05","2016-06-24 10:29:00","129.6883","36.0767","0","10","","1005","2"
"정선해양관측","102-05","2016-06-24 10:29:00","129.6883","36.0767","0","20","","1005","2"
"정선해양관측","102-05","2016-06-24 10:29:00","129.6883","36.0767","0","30","","1005","2"
"정선해양관측","102-05","2016-06-24 10:29:00","129.6883","36.0767","0","50","","1005","2"
"정선해양관측","102-05","2016-06-24 10:29:00","129.6883","36.0767","0","75","","1005","2"
"정선해양관측","102-05","2016-06-24 10:29:00","129.6883","36.0767","0","100","","1005","2"
"정선해양관측","102-05","2016-06-24 10:29:00","129.6883","36.0767","0","125","","1005","2"
"정선해양관측","102-05","2016-08-13 10:10:00","129.6883","36.0767","0","0","","1011","2"
"정선해양관측","102-05","2016-08-13 10:10:00","129.6883","36.0767","0","10","","1011","2"
"정선해양관측","102-05","2016-08-13 10:10:00","129.6883","36.0767","0","20","","1011","2"
"정선해양관측","102-05","2016-08-13 10:10:00","129.6883","36.0767","0","30","","1011","2"
"정선해양관측","102-05","2016-08-13 10:10:00","129.6883","36.0767","0","50","","1011","2"
"정선해양관측","102-05","2016-08-13 10:10:00","129.6883","36.0767","0","75","","1011","2"
"정선해양관측","102-05","2016-08-13 10:10:00","129.6883","36.0767","0","100","","1011","2"
"정선해양관측","102-05","2016-08-13 10:10:00","129.6883","36.0767","0","125","","1011","2"
"정선해양관측","102-05","2016-08-13 10:10:00","129.6883","36.0767","0","150","","1011","2"
"정선해양관측","102-05","2016-10-17 10:49:00","129.6883","36.0767","0","0","","1022","2"
"정선해양관측","102-05","2016-10-17 10:49:00","129.6883","36.0767","0","10","","1022","2"
"정선해양관측","102-05","2016-10-17 10:49:00","129.6883","36.0767","0","20","","1022","2"
"정선해양관측","102-05","2016-10-17 10:49:00","129.6883","36.0767","0","30","","1022","2"
"정선해양관측","102-05","2016-10-17 10:49:00","129.6883","36.0767","0","50","","1022","2"
"정선해양관측","102-05","2016-10-17 10:49:00","129.6883","36.0767","0","75","","1022","2"
"정선해양관측","102-05","2016-10-17 10:49:00","129.6883","36.0767","0","100","","1022","2"
"정선해양관측","102-05","2016-10-17 10:49:00","129.6883","36.0767","0","125","","1022","2"
"정선해양관측","102-05","2016-10-17 10:49:00","129.6883","36.0767","0","150","","1022","2"
"정선해양관측","102-05","2016-12-18 13:53:00","129.6883","36.0767","0","0","","1034","2"
"정선해양관측","102-05","2016-12-18 13:53:00","129.6883","36.0767","0","10","","1034","2"
"정선해양관측","102-05","2016-12-18 13:53:00","129.6883","36.0767","0","20","","1034","2"
"정선해양관측","102-05","2016-12-18 13:53:00","129.6883","36.0767","0","30","","1034","2"
"정선해양관측","102-05","2016-12-18 13:53:00","129.6883","36.0767","0","50","","1034","2"
"정선해양관측","102-05","2016-12-18 13:53:00","129.6883","36.0767","0","75","","1034","2"
"정선해양관측","102-05","2016-12-18 13:53:00","129.6883","36.0767","0","100","","1034","2"
"정선해양관측","102-06","2016-02-27 11:15:00","129.7967","36.0767","0","0","","1030","2"
"정선해양관측","102-06","2016-02-27 11:15:00","129.7967","36.0767","0","10","","1030","2"
"정선해양관측","102-06","2016-02-27 11:15:00","129.7967","36.0767","0","20","","1030","2"
"정선해양관측","102-06","2016-02-27 11:15:00","129.7967","36.0767","0","30","","1030","2"
"정선해양관측","102-06","2016-02-27 11:15:00","129.7967","36.0767","0","50","","1030","2"
"정선해양관측","102-06","2016-02-27 11:15:00","129.7967","36.0767","0","75","","1030","2"
"정선해양관측","102-06","2016-02-27 11:15:00","129.7967","36.0767","0","100","","1030","2"
"정선해양관측","102-06","2016-02-27 11:15:00","129.7967","36.0767","0","125","","1030","2"
"정선해양관측","102-06","2016-02-27 11:15:00","129.7967","36.0767","0","150","","1030","2"
"정선해양관측","102-06","2016-02-27 11:15:00","129.7967","36.0767","0","200","","1030","2"
"정선해양관측","102-06","2016-02-27 11:15:00","129.7967","36.0767","0","250","","1030","2"
"정선해양관측","102-06","2016-02-27 11:15:00","129.7967","36.0767","0","300","","1030","2"
"정선해양관측","102-06","2016-02-27 11:15:00","129.7967","36.0767","0","400","","1030","2"
"정선해양관측","102-06","2016-02-27 11:15:00","129.7967","36.0767","0","500","","1030","2"
"정선해양관측","102-06","2016-04-15 08:02:00","129.7967","36.0767","0","0","","1028","2"
"정선해양관측","102-06","2016-04-15 08:02:00","129.7967","36.0767","0","10","","1028","2"
"정선해양관측","102-06","2016-04-15 08:02:00","129.7967","36.0767","0","20","","1028","2"
"정선해양관측","102-06","2016-04-15 08:02:00","129.7967","36.0767","0","30","","1028","2"
"정선해양관측","102-06","2016-04-15 08:02:00","129.7967","36.0767","0","50","","1028","2"
"정선해양관측","102-06","2016-04-15 08:02:00","129.7967","36.0767","0","75","","1028","2"
"정선해양관측","102-06","2016-04-15 08:02:00","129.7967","36.0767","0","100","","1028","2"
"정선해양관측","102-06","2016-04-15 08:02:00","129.7967","36.0767","0","125","","1028","2"
"정선해양관측","102-06","2016-04-15 08:02:00","129.7967","36.0767","0","150","","1028","2"
"정선해양관측","102-06","2016-04-15 08:02:00","129.7967","36.0767","0","200","","1028","2"
"정선해양관측","102-06","2016-04-15 08:02:00","129.7967","36.0767","0","250","","1028","2"
"정선해양관측","102-06","2016-04-15 08:02:00","129.7967","36.0767","0","300","","1028","2"
"정선해양관측","102-06","2016-04-15 08:02:00","129.7967","36.0767","0","400","","1028","2"
"정선해양관측","102-06","2016-04-15 08:02:00","129.7967","36.0767","0","500","","1028","2"
"정선해양관측","102-06","2016-06-24 09:23:00","129.7967","36.0767","0","0","","1007","2"
"정선해양관측","102-06","2016-06-24 09:23:00","129.7967","36.0767","0","10","","1007","2"
"정선해양관측","102-06","2016-06-24 09:23:00","129.7967","36.0767","0","20","","1007","2"
"정선해양관측","102-06","2016-06-24 09:23:00","129.7967","36.0767","0","30","","1007","2"
"정선해양관측","102-06","2016-06-24 09:23:00","129.7967","36.0767","0","50","","1007","2"
"정선해양관측","102-06","2016-06-24 09:23:00","129.7967","36.0767","0","75","","1007","2"
"정선해양관측","102-06","2016-06-24 09:23:00","129.7967","36.0767","0","100","","1007","2"
"정선해양관측","102-06","2016-06-24 09:23:00","129.7967","36.0767","0","125","","1007","2"
"정선해양관측","102-06","2016-06-24 09:23:00","129.7967","36.0767","0","150","","1007","2"
"정선해양관측","102-06","2016-06-24 09:23:00","129.7967","36.0767","0","200","","1007","2"
"정선해양관측","102-06","2016-06-24 09:23:00","129.7967","36.0767","0","250","","1007","2"
"정선해양관측","102-06","2016-06-24 09:23:00","129.7967","36.0767","0","300","","1007","2"
"정선해양관측","102-06","2016-06-24 09:23:00","129.7967","36.0767","0","400","","1007","2"
"정선해양관측","102-06","2016-06-24 09:23:00","129.7967","36.0767","0","500","","1007","2"
"정선해양관측","102-06","2016-08-13 08:52:00","129.7967","36.0767","0","0","","1011","2"
"정선해양관측","102-06","2016-08-13 08:52:00","129.7967","36.0767","0","10","","1011","2"
"정선해양관측","102-06","2016-08-13 08:52:00","129.7967","36.0767","0","20","","1011","2"
"정선해양관측","102-06","2016-08-13 08:52:00","129.7967","36.0767","0","30","","1011","2"
"정선해양관측","102-06","2016-08-13 08:52:00","129.7967","36.0767","0","50","","1011","2"
"정선해양관측","102-06","2016-08-13 08:52:00","129.7967","36.0767","0","75","","1011","2"
"정선해양관측","102-06","2016-08-13 08:52:00","129.7967","36.0767","0","100","","1011","2"
"정선해양관측","102-06","2016-08-13 08:52:00","129.7967","36.0767","0","125","","1011","2"
"정선해양관측","102-06","2016-08-13 08:52:00","129.7967","36.0767","0","150","","1011","2"
"정선해양관측","102-06","2016-08-13 08:52:00","129.7967","36.0767","0","200","","1011","2"
"정선해양관측","102-06","2016-08-13 08:52:00","129.7967","36.0767","0","250","","1011","2"
"정선해양관측","102-06","2016-08-13 08:52:00","129.7967","36.0767","0","300","","1011","2"
"정선해양관측","102-06","2016-08-13 08:52:00","129.7967","36.0767","0","400","","1011","2"
"정선해양관측","102-06","2016-08-13 08:52:00","129.7967","36.0767","0","500","","1011","2"
"정선해양관측","102-06","2016-10-17 09:27:00","129.7967","36.0767","0","0","","1022","2"
"정선해양관측","102-06","2016-10-17 09:27:00","129.7967","36.0767","0","10","","1022","2"
"정선해양관측","102-06","2016-10-17 09:27:00","129.7967","36.0767","0","20","","1022","2"
"정선해양관측","102-06","2016-10-17 09:27:00","129.7967","36.0767","0","30","","1022","2"
"정선해양관측","102-06","2016-10-17 09:27:00","129.7967","36.0767","0","50","","1022","2"
"정선해양관측","102-06","2016-10-17 09:27:00","129.7967","36.0767","0","75","","1022","2"
"정선해양관측","102-06","2016-10-17 09:27:00","129.7967","36.0767","0","100","","1022","2"
"정선해양관측","102-06","2016-10-17 09:27:00","129.7967","36.0767","0","125","","1022","2"
"정선해양관측","102-06","2016-10-17 09:27:00","129.7967","36.0767","0","150","","1022","2"
"정선해양관측","102-06","2016-10-17 09:27:00","129.7967","36.0767","0","200","","1022","2"
"정선해양관측","102-06","2016-10-17 09:27:00","129.7967","36.0767","0","250","","1022","2"
"정선해양관측","102-06","2016-10-17 09:27:00","129.7967","36.0767","0","300","","1022","2"
"정선해양관측","102-06","2016-10-17 09:27:00","129.7967","36.0767","0","400","","1022","2"
"정선해양관측","102-06","2016-10-17 09:27:00","129.7967","36.0767","0","500","","1022","2"
"정선해양관측","102-06","2016-12-18 12:46:00","129.7967","36.0767","0","0","","1034","2"
"정선해양관측","102-06","2016-12-18 12:46:00","129.7967","36.0767","0","10","","1034","2"
"정선해양관측","102-06","2016-12-18 12:46:00","129.7967","36.0767","0","20","","1034","2"
"정선해양관측","102-06","2016-12-18 12:46:00","129.7967","36.0767","0","30","","1034","2"
"정선해양관측","102-06","2016-12-18 12:46:00","129.7967","36.0767","0","50","","1034","2"
"정선해양관측","102-06","2016-12-18 12:46:00","129.7967","36.0767","0","75","","1034","2"
"정선해양관측","102-06","2016-12-18 12:46:00","129.7967","36.0767","0","100","","1034","2"
"정선해양관측","102-06","2016-12-18 12:46:00","129.7967","36.0767","0","125","","1034","2"
"정선해양관측","102-06","2016-12-18 12:46:00","129.7967","36.0767","0","150","","1034","2"
"정선해양관측","102-06","2016-12-18 12:46:00","129.7967","36.0767","0","200","","1034","2"
"정선해양관측","102-06","2016-12-18 12:46:00","129.7967","36.0767","0","250","","1034","2"
"정선해양관측","102-06","2016-12-18 12:46:00","129.7967","36.0767","0","300","","1034","2"
"정선해양관측","102-06","2016-12-18 12:46:00","129.7967","36.0767","0","400","","1034","2"
"정선해양관측","102-06","2016-12-18 12:46:00","129.7967","36.0767","0","500","","1034","2"
"정선해양관측","102-07","2016-02-27 09:45:00","130","36.0767","0","0","","1029","2"
"정선해양관측","102-07","2016-02-27 09:45:00","130","36.0767","0","10","","1029","2"
"정선해양관측","102-07","2016-02-27 09:45:00","130","36.0767","0","20","","1029","2"
"정선해양관측","102-07","2016-02-27 09:45:00","130","36.0767","0","30","","1029","2"
"정선해양관측","102-07","2016-02-27 09:45:00","130","36.0767","0","50","","1029","2"
"정선해양관측","102-07","2016-02-27 09:45:00","130","36.0767","0","75","","1029","2"
"정선해양관측","102-07","2016-02-27 09:45:00","130","36.0767","0","100","","1029","2"
"정선해양관측","102-07","2016-02-27 09:45:00","130","36.0767","0","125","","1029","2"
"정선해양관측","102-07","2016-02-27 09:45:00","130","36.0767","0","150","","1029","2"
"정선해양관측","102-07","2016-02-27 09:45:00","130","36.0767","0","200","","1029","2"
"정선해양관측","102-07","2016-02-27 09:45:00","130","36.0767","0","250","","1029","2"
"정선해양관측","102-07","2016-02-27 09:45:00","130","36.0767","0","300","","1029","2"
"정선해양관측","102-07","2016-02-27 09:45:00","130","36.0767","0","400","","1029","2"
"정선해양관측","102-07","2016-02-27 09:45:00","130","36.0767","0","500","","1029","2"
"정선해양관측","102-07","2016-04-15 06:40:00","130","36.0767","0","0","","1027","2"
"정선해양관측","102-07","2016-04-15 06:40:00","130","36.0767","0","10","","1027","2"
"정선해양관측","102-07","2016-04-15 06:40:00","130","36.0767","0","20","","1027","2"
"정선해양관측","102-07","2016-04-15 06:40:00","130","36.0767","0","30","","1027","2"
"정선해양관측","102-07","2016-04-15 06:40:00","130","36.0767","0","50","","1027","2"
"정선해양관측","102-07","2016-04-15 06:40:00","130","36.0767","0","75","","1027","2"
"정선해양관측","102-07","2016-04-15 06:40:00","130","36.0767","0","100","","1027","2"
"정선해양관측","102-07","2016-04-15 06:40:00","130","36.0767","0","125","","1027","2"
"정선해양관측","102-07","2016-04-15 06:40:00","130","36.0767","0","150","","1027","2"
"정선해양관측","102-07","2016-04-15 06:40:00","130","36.0767","0","200","","1027","2"
"정선해양관측","102-07","2016-04-15 06:40:00","130","36.0767","0","250","","1027","2"
"정선해양관측","102-07","2016-04-15 06:40:00","130","36.0767","0","300","","1027","2"
"정선해양관측","102-07","2016-04-15 06:40:00","130","36.0767","0","400","","1027","2"
"정선해양관측","102-07","2016-04-15 06:40:00","130","36.0767","0","500","","1027","2"
"정선해양관측","102-07","2016-06-24 07:47:00","130","36.0767","0","0","","1008","2"
"정선해양관측","102-07","2016-06-24 07:47:00","130","36.0767","0","10","","1008","2"
"정선해양관측","102-07","2016-06-24 07:47:00","130","36.0767","0","20","","1008","2"
"정선해양관측","102-07","2016-06-24 07:47:00","130","36.0767","0","30","","1008","2"
"정선해양관측","102-07","2016-06-24 07:47:00","130","36.0767","0","50","","1008","2"
"정선해양관측","102-07","2016-06-24 07:47:00","130","36.0767","0","75","","1008","2"
"정선해양관측","102-07","2016-06-24 07:47:00","130","36.0767","0","100","","1008","2"
"정선해양관측","102-07","2016-06-24 07:47:00","130","36.0767","0","125","","1008","2"
"정선해양관측","102-07","2016-06-24 07:47:00","130","36.0767","0","150","","1008","2"
"정선해양관측","102-07","2016-06-24 07:47:00","130","36.0767","0","200","","1008","2"
"정선해양관측","102-07","2016-06-24 07:47:00","130","36.0767","0","250","","1008","2"
"정선해양관측","102-07","2016-06-24 07:47:00","130","36.0767","0","300","","1008","2"
"정선해양관측","102-07","2016-06-24 07:47:00","130","36.0767","0","400","","1008","2"
"정선해양관측","102-07","2016-06-24 07:47:00","130","36.0767","0","500","","1008","2"
"정선해양관측","102-07","2016-08-13 04:11:00","130","36.0767","0","0","","1010","2"
"정선해양관측","102-07","2016-08-13 04:11:00","130","36.0767","0","10","","1010","2"
"정선해양관측","102-07","2016-08-13 04:11:00","130","36.0767","0","20","","1010","2"
"정선해양관측","102-07","2016-08-13 04:11:00","130","36.0767","0","30","","1010","2"
"정선해양관측","102-07","2016-08-13 04:11:00","130","36.0767","0","50","","1010","2"
"정선해양관측","102-07","2016-08-13 04:11:00","130","36.0767","0","75","","1010","2"
"정선해양관측","102-07","2016-08-13 04:11:00","130","36.0767","0","100","","1010","2"
"정선해양관측","102-07","2016-08-13 04:11:00","130","36.0767","0","125","","1010","2"
"정선해양관측","102-07","2016-08-13 04:11:00","130","36.0767","0","150","","1010","2"
"정선해양관측","102-07","2016-08-13 04:11:00","130","36.0767","0","200","","1010","2"
"정선해양관측","102-07","2016-08-13 04:11:00","130","36.0767","0","250","","1010","2"
"정선해양관측","102-07","2016-08-13 04:11:00","130","36.0767","0","300","","1010","2"
"정선해양관측","102-07","2016-08-13 04:11:00","130","36.0767","0","400","","1010","2"
"정선해양관측","102-07","2016-08-13 04:11:00","130","36.0767","0","500","","1010","2"
"정선해양관측","102-07","2016-10-17 07:50:00","130","36.0767","0","0","","1021","2"
"정선해양관측","102-07","2016-10-17 07:50:00","130","36.0767","0","10","","1021","2"
"정선해양관측","102-07","2016-10-17 07:50:00","130","36.0767","0","20","","1021","2"
"정선해양관측","102-07","2016-10-17 07:50:00","130","36.0767","0","30","","1021","2"
"정선해양관측","102-07","2016-10-17 07:50:00","130","36.0767","0","50","","1021","2"
"정선해양관측","102-07","2016-10-17 07:50:00","130","36.0767","0","75","","1021","2"
"정선해양관측","102-07","2016-10-17 07:50:00","130","36.0767","0","100","","1021","2"
"정선해양관측","102-07","2016-10-17 07:50:00","130","36.0767","0","125","","1021","2"
"정선해양관측","102-07","2016-10-17 07:50:00","130","36.0767","0","150","","1021","2"
"정선해양관측","102-07","2016-10-17 07:50:00","130","36.0767","0","200","","1021","2"
"정선해양관측","102-07","2016-10-17 07:50:00","130","36.0767","0","250","","1021","2"
"정선해양관측","102-07","2016-10-17 07:50:00","130","36.0767","0","300","","1021","2"
"정선해양관측","102-07","2016-10-17 07:50:00","130","36.0767","0","400","","1021","2"
"정선해양관측","102-07","2016-10-17 07:50:00","130","36.0767","0","500","","1021","2"
"정선해양관측","102-07","2016-12-18 11:13:00","130","36.0767","0","0","","1035","2"
"정선해양관측","102-07","2016-12-18 11:13:00","130","36.0767","0","10","","1035","2"
"정선해양관측","102-07","2016-12-18 11:13:00","130","36.0767","0","20","","1035","2"
"정선해양관측","102-07","2016-12-18 11:13:00","130","36.0767","0","30","","1035","2"
"정선해양관측","102-07","2016-12-18 11:13:00","130","36.0767","0","50","","1035","2"
"정선해양관측","102-07","2016-12-18 11:13:00","130","36.0767","0","75","","1035","2"
"정선해양관측","102-07","2016-12-18 11:13:00","130","36.0767","0","100","","1035","2"
"정선해양관측","102-07","2016-12-18 11:13:00","130","36.0767","0","125","","1035","2"
"정선해양관측","102-07","2016-12-18 11:13:00","130","36.0767","0","150","","1035","2"
"정선해양관측","102-07","2016-12-18 11:13:00","130","36.0767","0","200","","1035","2"
"정선해양관측","102-07","2016-12-18 11:13:00","130","36.0767","0","250","","1035","2"
"정선해양관측","102-07","2016-12-18 11:13:00","130","36.0767","0","300","","1035","2"
"정선해양관측","102-07","2016-12-18 11:13:00","130","36.0767","0","400","","1035","2"
"정선해양관측","102-07","2016-12-18 11:13:00","130","36.0767","0","500","","1035","2"
"정선해양관측","102-08","2016-02-27 07:39:00","130.3067","36.0767","0","0","","1029","2"
"정선해양관측","102-08","2016-02-27 07:39:00","130.3067","36.0767","0","10","","1029","2"
"정선해양관측","102-08","2016-02-27 07:39:00","130.3067","36.0767","0","20","","1029","2"
"정선해양관측","102-08","2016-02-27 07:39:00","130.3067","36.0767","0","30","","1029","2"
"정선해양관측","102-08","2016-02-27 07:39:00","130.3067","36.0767","0","50","","1029","2"
"정선해양관측","102-08","2016-02-27 07:39:00","130.3067","36.0767","0","75","","1029","2"
"정선해양관측","102-08","2016-02-27 07:39:00","130.3067","36.0767","0","100","","1029","2"
"정선해양관측","102-08","2016-02-27 07:39:00","130.3067","36.0767","0","125","","1029","2"
"정선해양관측","102-08","2016-02-27 07:39:00","130.3067","36.0767","0","150","","1029","2"
"정선해양관측","102-08","2016-02-27 07:39:00","130.3067","36.0767","0","200","","1029","2"
"정선해양관측","102-08","2016-02-27 07:39:00","130.3067","36.0767","0","250","","1029","2"
"정선해양관측","102-08","2016-02-27 07:39:00","130.3067","36.0767","0","300","","1029","2"
"정선해양관측","102-08","2016-02-27 07:39:00","130.3067","36.0767","0","400","","1029","2"
